ticker,entry_date,return_pct,duration_days,rsi_at_entry,atr_pct_at_entry,dist_atr_at_entry,weekday,month,Date,regime_bull
CRVS,2023-07-27,-2.7555843838720784,28,38.35979351533077,11.878992440561094,2.422621110917629,Thursday,7,2023-07-27,True
DRTS,2023-07-28,-6.199217327191965,20,37.2881200827014,5.714511273990027,1.137926914914719,Friday,7,2023-07-28,True
RNECY,2023-08-02,-9.291775594156356,28,35.907321780815465,4.0249563871278005,5.396883731848485,Wednesday,8,2023-08-02,True
AURA,2023-08-02,4.781736948524128,6,32.23684856119482,4.482430883385715,1.1247456736960948,Wednesday,8,2023-08-02,True
NVRI,2023-08-02,-6.429061289394607,1,30.96232605220358,5.2496664048058905,0.9874016863978312,Wednesday,8,2023-08-02,True
BBAR,2023-08-02,-7.063352533006416,19,35.92592547800443,5.743083487547559,1.505516391069792,Wednesday,8,2023-08-02,True
OSCR,2023-08-03,9.705816358287416,6,29.834263373645516,5.537332862178654,2.88169919502466,Thursday,8,2023-08-03,True
CLSK,2023-08-03,14.53979092641311,8,25.524474874867465,8.468654861955951,3.6964118692846064,Thursday,8,2023-08-03,True
FIVN,2023-08-04,-13.372663232925388,4,34.39368683284326,4.011868845307231,2.717499508602885,Friday,8,2023-08-04,True
ATAI,2023-08-04,-7.599999299881949,3,27.777763440276573,6.691473291286648,0.5274025270321603,Friday,8,2023-08-04,True
MAMA,2023-08-04,5.168189297225615,4,39.47368756192333,6.678876685344094,4.733916077296451,Friday,8,2023-08-04,True
YPF,2023-08-04,5.622177200893307,10,33.88429261324593,4.369142538798395,3.2730451448280835,Friday,8,2023-08-04,True
RIOT,2023-08-07,-34.418200103314724,14,36.27450528053486,8.221412290155872,4.529013158898939,Monday,8,2023-08-07,True
LPTH,2023-08-07,5.082068347960679,24,38.02817393973884,6.995312258244935,1.785541689856316,Monday,8,2023-08-07,True
NVTS,2023-08-07,7.394110102923294,8,36.28691980894037,5.952936518510971,3.8056064557943152,Monday,8,2023-08-07,True
MGNI,2023-08-08,-43.70824196418472,2,38.88888741347601,4.043771667671291,4.633811589352875,Tuesday,8,2023-08-08,True
TXG,2023-08-08,-4.420868786732737,2,30.73424123145196,4.354447624094167,1.0175656013595626,Tuesday,8,2023-08-08,True
VCEL,2023-08-08,-3.032525673901764,2,19.1976852131547,4.552267974081546,0.5915031759096219,Tuesday,8,2023-08-08,True
LFST,2023-08-09,-5.653604350363832,27,30.97015373922487,4.496444771949784,2.0636662765608453,Wednesday,8,2023-08-09,True
ADEA,2023-08-09,-4.066776163991989,15,30.901296681615374,4.244429244799544,0.6889931353344081,Wednesday,8,2023-08-09,True
SG,2023-08-09,2.5000062068943825,29,39.08205029516469,6.00380891128147,4.369679204533422,Wednesday,8,2023-08-09,True
EFXT,2023-08-10,-9.512709811719365,1,36.1607152001049,4.649910582469197,1.5819511747850483,Thursday,8,2023-08-10,True
WRBY,2023-08-10,-7.827648263132104,5,38.59153771689016,5.901691176749463,0.9144139330697928,Thursday,8,2023-08-10,True
FLYW,2023-08-11,7.950511941603142,19,39.48862989747487,4.989363919471749,1.043224137716488,Friday,8,2023-08-11,True
LPG,2023-08-14,10.164324789354025,22,36.99896550882141,4.128134842519346,2.070720339858287,Monday,8,2023-08-14,True
OSCR,2023-08-14,10.034710893770775,2,35.616438756431506,7.207075825704957,1.455635446644158,Monday,8,2023-08-14,True
AIP,2023-08-14,6.569345552368891,18,38.69565563408659,6.28413887773763,2.32845521728834,Monday,8,2023-08-14,True
LEGN,2023-08-15,-2.542688224977693,29,26.700964754724534,4.273424423229637,2.282162103057005,Tuesday,8,2023-08-15,True
SLG,2023-08-15,11.051536941905232,9,31.58757467344813,5.768408979239496,1.274734394610451,Tuesday,8,2023-08-15,True
PRG,2023-08-16,0.7279526503619166,29,8.600919975954497,4.186335904347439,3.925504486276624,Wednesday,8,2023-08-16,True
NVTS,2023-08-16,-6.254545454545449,28,35.85270967831411,7.617017657019273,1.26606457994527,Wednesday,8,2023-08-16,True
MAMA,2023-08-17,11.67284902028534,4,38.62069041625969,7.340331367033139,3.076843066075944,Thursday,8,2023-08-17,True
IMNM,2023-08-17,2.704235496521005,1,38.88888606635947,6.127041469598105,2.8892993930283524,Thursday,8,2023-08-17,True
IMVT,2023-08-17,10.909348507059123,12,31.056688780297392,5.784978596392143,0.7790386196757716,Thursday,8,2023-08-17,True
RIG,2023-08-17,4.019380675620772,15,38.63636733129752,4.6856333118706806,3.366795991764897,Thursday,8,2023-08-17,True
BZH,2023-08-21,-10.048795350921832,29,17.819725627675865,5.550930325318316,4.775013857297648,Monday,8,2023-08-21,True
CLSK,2023-08-21,-15.708668851401198,21,39.57345888817832,10.916542526394956,1.6754069398949447,Monday,8,2023-08-21,True
CGNT,2023-08-22,9.126759200112613,21,24.761921731957088,4.4948151432430565,1.829371386265736,Tuesday,8,2023-08-22,True
UNIT,2023-08-22,7.06906198730838,8,38.9380552002068,5.138498198598911,1.6783616666606982,Tuesday,8,2023-08-22,True
CVI,2023-08-23,10.344486346254053,15,26.038156351402364,4.127454417398932,1.457316554820849,Wednesday,8,2023-08-23,True
EOLS,2023-08-23,5.449821548205074,5,36.94266609578208,5.214826285791889,0.8500076978696158,Wednesday,8,2023-08-23,True
DFTX,2023-08-24,11.12286547021301,7,37.03703395941256,7.073048014591382,0.7922502528242737,Thursday,8,2023-08-24,True
CNK,2023-08-24,7.8006709394271425,26,36.92022247295896,4.175799322887046,1.1790545636481844,Thursday,8,2023-08-24,True
EXTR,2023-08-25,-3.5352947437383144,31,23.541053136759103,5.7698216832481695,2.530389030240086,Friday,8,2023-08-25,True
IMNM,2023-08-25,13.376661308215647,14,29.22754705696235,6.7563868205187765,0.9570092493818436,Friday,8,2023-08-25,True
URGN,2023-08-28,-15.720574390506664,29,37.52436466298382,8.929176222689298,3.96711301015033,Monday,8,2023-08-28,True
ALTO,2023-08-28,12.156051367002874,14,19.48052613950865,6.369495207135636,3.615245996660528,Monday,8,2023-08-28,True
MLTX,2023-09-05,23.06383826378548,7,36.55814711983912,6.852027627595386,5.008909753787888,Tuesday,9,2023-09-05,True
YPF,2023-09-06,-10.583077534569984,5,31.0457506771545,4.545397729513937,1.4040763682484974,Wednesday,9,2023-09-06,True
UNIT,2023-09-08,10.491608724287142,6,36.09467457722207,5.205361566627209,1.0484802507932076,Friday,9,2023-09-08,True
SG,2023-09-13,-14.97671210613382,20,30.91976566598588,5.685660376942402,2.7213824269752624,Wednesday,9,2023-09-13,True
PGEN,2023-09-13,-15.93767212677858,26,39.4230791477742,8.56274578858251,1.5214044881285282,Wednesday,9,2023-09-13,True
MRAM,2023-09-15,5.31486961777714,12,39.74357378312945,4.191871889461374,3.1045666280915305,Friday,9,2023-09-15,True
ABEO,2023-09-18,10.94687833266291,8,39.89636534280493,7.969195066825361,0.9981671343060172,Monday,9,2023-09-18,True
ILPT,2023-09-18,-13.181357148610743,3,28.57141521530893,5.930374002703346,1.7813427785902385,Monday,9,2023-09-18,True
TDAY,2023-09-18,-8.03529613224284,9,37.09678152765635,6.477647955876396,1.0215114678637056,Monday,9,2023-09-18,True
FSLY,2023-09-19,-20.098780566521302,16,23.11320141346208,5.282391702693651,2.725345523728896,Tuesday,9,2023-09-19,True
BZH,2023-09-20,-7.213996890439047,22,27.158943887832763,4.803472103931543,2.216596351359101,Wednesday,9,2023-09-20,True
AUR,2023-09-21,-21.71131066436729,12,39.8104241876137,10.44965954504239,1.9436249628711977,Thursday,9,2023-09-21,True
PACK,2023-09-21,-12.619010138325496,12,19.28571141673045,4.720614861524297,2.210021342212117,Thursday,9,2023-09-21,True
UNIT,2023-09-22,-9.415093860685058,5,33.3333332191328,5.821203564661858,1.2004591573885206,Friday,9,2023-09-22,True
IMVT,2023-09-22,58.10358940760124,4,25.34246695753784,5.427087241135282,0.985917296602116,Friday,9,2023-09-22,True
BLZE,2023-09-26,-10.116543312810348,23,23.809520606820698,7.470302167640812,1.3097615657751074,Tuesday,9,2023-09-26,True
SLG,2023-09-26,-10.229892525859372,28,35.7359743694242,5.063966597823463,3.0505725390093748,Tuesday,9,2023-09-26,True
URGN,2023-09-28,-8.728903219141342,18,22.857157053623386,7.038029285019802,1.4506811850377792,Thursday,9,2023-09-28,True
PTEN,2023-09-29,-11.243856332273356,5,37.130800729161855,4.574028000801055,1.448974633520121,Friday,9,2023-09-29,True
HPP,2023-10-02,-6.443748909431508,1,32.22747490142336,6.776714143328978,0.7789684408026092,Monday,10,2023-10-02,True
SVRA,2023-10-02,4.921279644102667,3,38.55420514240126,4.342783874922166,4.635309796955047,Monday,10,2023-10-02,True
MAMA,2023-10-02,9.289213367951623,2,38.918914305345616,7.510719742164611,3.319608576891234,Monday,10,2023-10-02,True
RIG,2023-10-02,-9.32792203446322,18,35.88851499765546,4.80269981334101,2.109642761926441,Monday,10,2023-10-02,True
RSI,2023-10-03,-14.939341427578992,20,23.91303090214788,6.187473719386145,2.4564246835603654,Tuesday,10,2023-10-03,True
NEXA,2023-10-03,-5.835383404387505,9,38.91049891052561,4.794816207802942,0.7180115162765518,Tuesday,10,2023-10-03,True
TTI,2023-10-04,11.174483458803994,7,26.86567287098005,5.074056812433827,5.784135776808146,Wednesday,10,2023-10-04,True
GTBIF,2023-10-04,-20.97522500308165,23,30.64933625448556,7.944079573935644,2.5750813878417445,Wednesday,10,2023-10-04,True
XPRO,2023-10-04,-4.970639465018911,21,39.10447614115363,4.70869303817034,0.9073970589640712,Wednesday,10,2023-10-04,True
TRLV,2023-10-04,-12.455396094792388,19,29.859482548182825,10.25698421015885,0.7126406146642896,Wednesday,10,2023-10-04,True
PUMP,2023-10-04,9.416446467232571,6,32.748524179630394,4.451191220077724,1.8937589862169577,Wednesday,10,2023-10-04,True
DBRG,2023-10-04,7.436827900724413,7,31.36943316226348,4.505349329829453,2.6318054159547657,Wednesday,10,2023-10-04,True
HLX,2023-10-05,10.833136314050686,7,38.57567446530044,4.097460359859232,3.945370073916753,Thursday,10,2023-10-05,True
QTTB,2023-10-05,-6.443751181449215,7,39.13044266266767,5.085732285700349,0.8292338369780397,Thursday,10,2023-10-05,True
TSHA,2023-10-05,-4.957138356383932,28,28.00000032095676,11.718746186204791,4.234430967690831,Thursday,10,2023-10-05,True
SVRA,2023-10-11,7.401085470709788,20,29.896909318935258,4.643015595259508,3.44478793444958,Wednesday,10,2023-10-11,True
AESI,2023-10-12,-4.508628820113591,14,21.237467424880226,4.370756987192403,1.0720627612232032,Thursday,10,2023-10-12,True
CNK,2023-10-13,-4.196001793356501,3,38.78787424112419,4.150198993884192,0.7578185917283919,Friday,10,2023-10-13,True
MAMA,2023-10-17,-10.64872647380388,28,39.830512519004486,7.266163296840891,2.872367297757334,Tuesday,10,2023-10-17,True
AMRX,2023-10-17,10.528507354540151,8,39.81900227121422,7.01435010014001,3.187526006598764,Tuesday,10,2023-10-17,True
DBRG,2023-10-19,-6.842966362431962,13,32.862202639112255,4.328947676173581,1.882094068938554,Thursday,10,2023-10-19,True
TBLA,2023-10-19,5.931505088629432,14,39.44954599518538,4.694035968608949,2.431565516629188,Thursday,10,2023-10-19,True
ALTO,2023-10-20,9.12313045534642,11,37.66233530933789,5.615164171819519,4.180278130994709,Friday,10,2023-10-20,False
TALK,2023-10-25,7.8564502704032035,1,33.33333251461963,4.877247075818773,5.67546514718815,Wednesday,10,2023-10-25,False
MLTX,2023-10-25,-29.24410053532297,12,33.606312816078216,7.250227146178672,2.449219592837891,Wednesday,10,2023-10-25,False
PAYO,2023-10-25,4.4789705106808615,5,38.99999567388316,4.298553824964587,1.0570170780926915,Wednesday,10,2023-10-25,False
ABEO,2023-10-25,8.111996231309995,9,32.57576475608862,7.238650664026898,0.6374918688420036,Wednesday,10,2023-10-25,False
TALK,2023-10-26,14.522102037572536,7,27.941173832883663,6.325473501956242,3.312143988650782,Thursday,10,2023-10-26,False
HLX,2023-10-27,-6.475378853648673,31,38.07338542133162,4.25110455155457,2.942914464772466,Friday,10,2023-10-27,False
WRBY,2023-10-27,-3.845421293400043,5,38.262906047886574,4.5200214560649705,0.9047623379196916,Friday,10,2023-10-27,False
TTI,2023-10-27,-23.780006742734937,11,35.44973438620836,4.687819378816549,5.004600528655127,Friday,10,2023-10-27,False
IMVT,2023-10-27,6.468225554432391,19,33.744671154098626,6.047444378734566,5.415947212603796,Friday,10,2023-10-27,False
MRAM,2023-11-01,-11.535425379184137,1,29.79592915976798,4.133021003648078,1.6072955539489289,Wednesday,11,2023-11-01,False
TALK,2023-11-02,10.312729973775337,18,35.211265965408614,6.674382681121263,2.8992608840171976,Thursday,11,2023-11-02,True
PAYO,2023-11-06,-5.561362832975637,3,36.054429148640615,4.164706634944607,0.7660139520091886,Monday,11,2023-11-06,True
PUMP,2023-11-06,-7.422913036165039,22,24.000032505369447,4.794322000827043,1.8946370543062236,Monday,11,2023-11-06,True
SM,2023-11-07,-7.115341298087806,29,30.390501175485557,4.014326873478872,2.083769080444721,Tuesday,11,2023-11-07,True
HPK,2023-11-08,-8.565713859009165,26,31.222698871799977,5.400880365814927,0.7318684489370176,Wednesday,11,2023-11-08,True
OBE,2023-11-09,-10.164119194962968,27,27.118632894668096,4.0564908657144105,2.5841858956038264,Thursday,11,2023-11-09,True
IMNM,2023-11-10,-9.584922303247204,31,37.50001694123642,6.416723776661078,2.352410548895296,Friday,11,2023-11-10,True
TRMD,2023-11-30,-6.1514902817884325,12,37.98486494564775,4.03969398506827,1.1471570792615982,Thursday,11,2023-11-30,True
RSI,2023-12-05,-3.9369158328953455,2,26.20689198957741,6.008671625674473,0.5741226921712821,Tuesday,12,2023-12-05,True
TBLA,2023-12-07,6.21403376027418,5,37.719305304060434,4.704586740915388,0.5233446736689976,Thursday,12,2023-12-07,True
IBRX,2023-12-11,19.87424369317268,2,30.666661672158497,10.667374961294856,1.9633131868910512,Monday,12,2023-12-11,True
OSCR,2023-12-18,6.655119486826348,2,28.42104898787663,5.034371107540274,1.5106221493414729,Monday,12,2023-12-18,True
TEO,2023-12-27,7.5520270225746655,26,31.679387615462687,6.735157306010092,2.870509321967842,Wednesday,12,2023-12-27,True
S,2024-01-04,15.316381357071238,18,36.197021856143664,4.911702045016057,5.291054941155243,Thursday,1,2024-01-04,True
YPF,2024-01-04,5.333589489204265,21,32.65822883256705,4.759155089560693,2.957924396214596,Thursday,1,2024-01-04,True
BLZE,2024-01-04,6.631604607880799,19,39.19414193622595,5.773358596228808,3.647529161821183,Thursday,1,2024-01-04,True
SVRA,2024-01-11,7.822994571453705,11,39.21569324880611,5.064631532600797,2.510115330490293,Thursday,1,2024-01-11,True
LPG,2024-01-11,-15.274675001129046,29,39.07894614363634,5.796111702325538,3.8892100278892494,Thursday,1,2024-01-11,True
ILPT,2024-01-12,-3.934586824522045,31,35.83333854460818,5.089904210594013,3.584764896949239,Friday,1,2024-01-12,True
LIND,2024-01-12,-6.503851640513557,4,30.35231391390265,5.830421285446925,0.8257146552479722,Friday,1,2024-01-12,True
HAPN,2024-01-12,3.897227430618476,11,37.5690686337031,4.170562709806054,2.625867823955807,Friday,1,2024-01-12,True
PRAA,2024-01-12,7.33612649344776,10,33.825703261091206,4.766553391313541,2.2496638189132114,Friday,1,2024-01-12,True
IMMX,2024-01-12,-38.54371843364655,17,29.1536033413952,9.739390018472672,4.08941998701634,Friday,1,2024-01-12,True
CGNT,2024-01-12,11.619898327116488,10,34.91272193432634,5.365073870188995,1.7297361695904916,Friday,1,2024-01-12,True
NRIX,2024-01-16,-6.271911350287959,2,39.50617531933311,7.622544066252644,0.5919090636607452,Tuesday,1,2024-01-16,True
ASPN,2024-01-16,18.3690771459066,28,28.808867686061063,7.992359286229377,3.402464796501695,Tuesday,1,2024-01-16,True
AMCX,2024-01-16,9.9008125951378,7,38.65876128279302,5.556480410310506,3.682398528013515,Tuesday,1,2024-01-16,True
OUST,2024-01-16,-13.66966532690478,14,38.15165671333297,8.39490242988368,1.409936181234676,Tuesday,1,2024-01-16,True
IBRX,2024-01-16,18.514688107706505,24,38.758386072712376,10.071488306506724,2.788992084444029,Tuesday,1,2024-01-16,True
SPIR,2024-01-16,9.865111992913276,7,38.03921599075119,6.448475508236268,3.2727676243290897,Tuesday,1,2024-01-16,True
BVS,2024-01-16,-9.655556079923793,28,30.52631745301818,5.2004423825987,4.375749266727147,Tuesday,1,2024-01-16,True
NVRI,2024-01-17,7.709252325147409,6,33.33333313390307,4.437565636180766,1.4058910992105798,Wednesday,1,2024-01-17,True
FDMT,2024-01-17,69.02647457928724,19,24.489798138095395,5.977948094363807,1.9658793391282376,Wednesday,1,2024-01-17,True
SLG,2024-01-17,5.7707667328590535,5,31.08644412133341,4.870054010541964,3.2364221186818884,Wednesday,1,2024-01-17,True
RLAY,2024-01-17,-5.664776304799438,7,36.97788633254204,6.242047447129762,0.6988804449976544,Wednesday,1,2024-01-17,True
ASTH,2024-01-17,6.051510310626113,5,27.373051659959543,4.039834107994024,1.0184060926668308,Wednesday,1,2024-01-17,True
CDNA,2024-01-17,15.66943006635904,9,31.06180512611408,7.901719428267516,1.361502687968043,Wednesday,1,2024-01-17,True
HPP,2024-01-17,9.922559349670031,6,38.85541998235128,5.630762168098593,4.281580702672809,Wednesday,1,2024-01-17,True
UNIT,2024-01-18,-5.0368781910920255,18,37.83783011686703,4.377782243694655,1.1649599739312555,Thursday,1,2024-01-18,True
PAYS,2024-01-19,5.114679695129394,3,28.125021503656757,4.639911650597741,2.652349365812108,Friday,1,2024-01-19,True
GRPN,2024-01-22,8.80050198700017,3,38.44765168558311,7.322635264765667,1.056354368157309,Monday,1,2024-01-22,True
KURA,2024-01-23,36.8716804352507,1,31.417615826982782,5.531936206384371,3.904304029575523,Tuesday,1,2024-01-23,True
ABEO,2024-01-24,-14.681303025591724,7,18.8679532202184,5.364873016796883,1.992942019796781,Wednesday,1,2024-01-24,True
SNDX,2024-01-24,9.361717490590998,8,39.29712694636569,4.620853780887211,2.0648080856417264,Wednesday,1,2024-01-24,True
MAMA,2024-01-25,6.854443538622783,27,39.59732537370641,5.71341118685869,1.826683807347741,Thursday,1,2024-01-25,True
JBIO,2024-01-25,11.812499017355377,6,36.63911878613728,9.088374779273028,1.622917449676007,Thursday,1,2024-01-25,True
IMVT,2024-01-26,-0.4611724853515662,31,15.525121810792484,5.173973986482217,3.855613804165421,Friday,1,2024-01-26,True
CLDX,2024-01-26,8.163245512019584,31,39.41456737739682,4.998451361583194,2.682518759472524,Friday,1,2024-01-26,True
CADL,2024-01-26,11.82115981632075,6,29.702981627059287,9.59585503389632,0.8682867248422017,Friday,1,2024-01-26,True
AUR,2024-01-31,8.027550459617588,8,33.85826675201561,7.722009248133702,0.5796459479864088,Wednesday,1,2024-01-31,True
HPP,2024-01-31,-18.252747739727067,13,31.67702534146879,5.349401787459552,3.72580206586207,Wednesday,1,2024-01-31,True
JBIO,2024-02-02,8.042446264774721,4,37.20095169616985,9.014638150186006,1.3677331222792404,Friday,2,2024-02-02,True
ZIM,2024-02-06,-13.370092005809443,28,39.56834376325149,9.264473889723808,1.224409778915993,Tuesday,2,2024-02-06,True
TOI,2024-02-07,-16.379179880561484,28,37.08610478445312,9.19190135563832,2.378309332782927,Wednesday,2,2024-02-07,True
RAMP,2024-02-12,-8.522774017236724,29,34.71002097835702,4.153995384841346,3.19240573271072,Monday,2,2024-02-12,True
STTK,2024-02-13,10.687445948591993,3,21.8000029296778,9.105348184100762,6.013481905465612,Tuesday,2,2024-02-13,True
NVRI,2024-02-13,9.3790972924292,24,35.09436041873559,4.338345643191249,0.5301369025458503,Tuesday,2,2024-02-13,True
PANL,2024-02-13,1.3915455484679162,29,27.649793507420085,4.042216549201029,3.8878879230842607,Tuesday,2,2024-02-13,True
HAPN,2024-02-21,0.531873287767337,28,36.65594099300704,4.651125379412497,2.6510745144153427,Wednesday,2,2024-02-21,True
ADEA,2024-02-22,-0.3809737740425892,28,31.4214501886494,4.813077261339025,1.0039575598513486,Thursday,2,2024-02-22,True
TK,2024-02-22,-2.4016572849287177,19,24.050617715041056,4.667411575371191,0.6915470309628058,Thursday,2,2024-02-22,True
BLFS,2024-02-27,3.9513060432739673,2,39.70589166447248,4.846984443772481,3.23333609770485,Tuesday,2,2024-02-27,True
ABX,2024-02-28,4.696214011402603,5,38.6426592762754,5.273188679287237,5.2857474425385576,Wednesday,2,2024-02-28,True
TBLA,2024-02-28,6.094147266023186,5,37.90323406179962,4.185703704189328,2.9197543423953527,Wednesday,2,2024-02-28,True
EWTX,2024-02-28,9.385002737303108,14,12.946396599880885,6.508407778094624,6.953906266016321,Wednesday,2,2024-02-28,True
BLFS,2024-02-29,5.140810541363094,1,30.069931526356186,5.12935971059204,2.8883493367741333,Thursday,2,2024-02-29,True
TNGX,2024-02-29,-17.343664222330016,13,37.09273739028296,6.288939100761665,3.125278738235668,Thursday,2,2024-02-29,True
M,2024-02-29,17.958428780052646,4,35.937517616500884,4.212533046886479,2.9570823370374986,Thursday,2,2024-02-29,True
PAYS,2024-03-01,8.818749310821318,7,38.79309961358897,5.198906084718889,3.616769325700568,Friday,3,2024-03-01,True
IMVT,2024-03-04,-5.031088727065011,2,39.8963824209071,5.223788932330291,0.7989564678410687,Monday,3,2024-03-04,True
AMRX,2024-03-04,4.434248806648809,14,32.82443991171972,5.715158849583639,2.4323446337736585,Monday,3,2024-03-04,True
OSCR,2024-03-05,0.5181911012518333,29,31.512078521832063,7.240742982374976,5.125494500668533,Tuesday,3,2024-03-05,True
S,2024-03-05,10.448164825439456,1,34.571176191000404,5.241140997300704,3.645466789581481,Tuesday,3,2024-03-05,True
RSI,2024-03-05,35.370446275310414,2,39.99999967999992,5.186182799556461,2.6817086945587407,Tuesday,3,2024-03-05,True
ABX,2024-03-06,8.37324028383968,6,28.767127623730005,5.247201531412076,4.288976957414278,Wednesday,3,2024-03-06,True
AXGN,2024-03-06,-14.53443852532484,29,39.4472524781528,6.045525194003084,4.0734590214661,Wednesday,3,2024-03-06,True
TEO,2024-03-06,8.103189353496267,9,33.92071083663116,5.677685912615782,1.1394912324774702,Wednesday,3,2024-03-06,True
TBLA,2024-03-06,8.276364511221908,5,32.90321558548919,4.860306512703745,1.6459865802978484,Wednesday,3,2024-03-06,True
CGEM,2024-03-07,9.701401061279096,25,30.228138387247768,6.417983015403475,4.930971723322383,Thursday,3,2024-03-07,True
GTBIF,2024-03-07,12.267312439611237,11,30.1125675078885,6.809387608922044,1.3638549929215855,Thursday,3,2024-03-07,True
CRVS,2024-03-08,-17.1641469157856,17,39.24050028543467,7.91288327459076,1.9359792976213837,Friday,3,2024-03-08,True
ZYME,2024-03-11,-15.478828093950296,29,39.70894082996841,5.399578064045075,3.7804197074336914,Monday,3,2024-03-11,True
URGN,2024-03-11,-16.382633892245966,3,34.801134370208544,5.6816454006431245,1.7063259277897784,Monday,3,2024-03-11,True
PRAA,2024-03-13,6.331760434605771,8,39.05817115716416,5.0645023457828,2.4527025891851166,Wednesday,3,2024-03-13,True
LBRT,2024-03-13,4.097674074827353,9,39.26098816158595,4.005123990025864,1.7905290187793352,Wednesday,3,2024-03-13,True
SVRA,2024-03-14,9.275497102753706,28,39.04762484237289,5.303352207884807,2.067685047424685,Thursday,3,2024-03-14,True
TBLA,2024-03-14,7.630639448817027,18,37.94871893027557,5.528334969595166,0.978762571004551,Thursday,3,2024-03-14,True
ASPN,2024-03-14,11.776869525981375,13,38.19445044102186,7.812635159727571,3.734527067138433,Thursday,3,2024-03-14,True
TYRA,2024-03-14,-16.2965614480032,29,31.28077117552792,5.945488353429229,3.0524901496820744,Thursday,3,2024-03-14,True
S,2024-03-14,-6.934356113850614,29,34.08908067985992,7.014935275741914,1.314091426127471,Thursday,3,2024-03-14,True
CADL,2024-03-15,14.452001905441293,17,32.926829060705785,8.294728728198509,2.4776645843989478,Friday,3,2024-03-15,True
DSGN,2024-03-15,12.57791363222029,5,37.90322010651025,5.824433022893857,0.7235841426585515,Friday,3,2024-03-15,True
ATAI,2024-03-18,15.801949086210795,10,37.20930342611298,9.988066008207513,0.9436408733583166,Monday,3,2024-03-18,True
EWTX,2024-03-18,9.432986490739454,3,39.25080956286703,6.631374157293836,5.371319691099778,Monday,3,2024-03-18,True
GRPN,2024-03-18,-8.89603084857558,7,34.855399621761435,10.266377433613728,0.8009484521489495,Monday,3,2024-03-18,True
STTK,2024-03-18,10.055749715396848,2,32.94393855762151,8.396512434474104,4.944789621768437,Monday,3,2024-03-18,True
SNDX,2024-03-18,6.559883689584926,3,36.42312017121066,5.592373593648025,2.9616498550886345,Monday,3,2024-03-18,True
CMPS,2024-03-19,-12.88405112254876,9,28.15383850895469,8.810763638159413,1.446686463482659,Tuesday,3,2024-03-19,True
RLMD,2024-03-21,-14.34892423077773,29,22.911380129781705,11.78779951981242,1.7342921561997608,Thursday,3,2024-03-21,True
BLZE,2024-03-25,-5.957640324395826,29,39.4444529762671,6.246009528441347,4.090890108535348,Monday,3,2024-03-25,True
MGNI,2024-03-25,-14.967832170280706,21,20.95237605513593,5.027869283571924,3.158434617219452,Monday,3,2024-03-25,True
KURA,2024-03-26,6.551322301192752,6,36.55660196265092,5.691216710958534,5.906771334199303,Tuesday,3,2024-03-26,True
SNDX,2024-03-26,7.751459160366298,1,37.23757894715571,5.071002426804619,2.7426455921818933,Tuesday,3,2024-03-26,True
BVS,2024-04-02,-15.066071541090404,20,36.407761461646295,5.843190560437037,2.7452475749624967,Tuesday,4,2024-04-02,True
BHVN,2024-04-02,-23.40968502723464,17,30.76542981693416,6.095824899628868,4.46680350692607,Tuesday,4,2024-04-02,True
KURA,2024-04-02,-4.581576992468205,28,39.15151858801297,5.541458980502801,5.870392753816016,Tuesday,4,2024-04-02,True
BEAM,2024-04-02,-11.61247089498294,8,30.35178605265098,6.985486212713369,1.4631690207628396,Tuesday,4,2024-04-02,True
IMNM,2024-04-02,-33.45329189301014,22,35.96574098891239,9.062070516633309,4.238683582569411,Tuesday,4,2024-04-02,True
MAMA,2024-04-03,3.192049959997018,16,32.60871431053553,4.253523482966582,2.458076329693514,Wednesday,4,2024-04-03,True
TRVI,2024-04-09,0.493749310821326,28,29.720286424818667,8.532409332711415,3.721920251164194,Tuesday,4,2024-04-09,True
CLDX,2024-04-10,4.992560574017039,1,33.333333280780835,4.935950509721504,2.440585076675297,Wednesday,4,2024-04-10,True
CGNT,2024-04-10,9.259689293719315,28,33.62368884504936,5.40317614734053,2.562567581565077,Wednesday,4,2024-04-10,True
CEVA,2024-04-10,-3.357629573672189,2,37.563453162079526,4.022848705330093,0.669484708408794,Wednesday,4,2024-04-10,True
SLDB,2024-04-10,-5.550137838081074,28,32.31884055419762,10.268899157864034,4.213896985299428,Wednesday,4,2024-04-10,True
ABX,2024-04-11,4.477926700011552,1,36.06557035986936,4.497602799930456,4.236201907236422,Thursday,4,2024-04-11,True
TBLA,2024-04-11,-4.033089799527144,1,36.144583240957424,4.185243832563192,0.5114849650329268,Thursday,4,2024-04-11,True
DMRA,2024-04-11,-0.2,28,39.81482237713394,10.023037190540345,0.5670745892831772,Thursday,4,2024-04-11,True
BLFS,2024-04-12,7.201680894331504,12,31.786927370523244,5.320163741052523,1.6408699973562688,Friday,4,2024-04-12,True
EOLS,2024-04-12,11.861953027951412,24,11.085967410773108,4.105244143125461,2.3870162048847288,Friday,4,2024-04-12,True
TEO,2024-04-12,4.0000395942432085,11,37.86983736428824,5.46135961183684,1.86374880629666,Friday,4,2024-04-12,True
CLDX,2024-04-12,3.8494496426916407,19,36.38170320767405,5.1159934776355,2.302624517619469,Friday,4,2024-04-12,True
AMRX,2024-04-12,7.337744522225155,12,34.972671490243314,5.312532260773221,1.78072230482465,Friday,4,2024-04-12,True
